phi1_fine,dm_interp
-19.069534301757812,16.825035095214844
-19.054527282714844,16.825035095214844
-19.039520263671875,16.825035095214844
-19.024511337280273,16.825035095214844
-19.009504318237305,16.825035095214844
-18.994497299194336,16.825035095214844
-18.979490280151367,16.825035095214844
-18.964481353759766,16.825035095214844
-18.949474334716797,16.825035095214844
-18.934467315673828,16.825035095214844
-18.91946029663086,16.825035095214844
-18.904451370239258,16.825035095214844
-18.88944435119629,16.825035095214844
-18.87443733215332,16.825035095214844
-18.85943031311035,16.825035095214844
-18.84442138671875,16.825035095214844
-18.82941436767578,16.825035095214844
-18.814407348632812,16.825035095214844
-18.799400329589844,16.825035095214844
-18.784391403198242,16.825035095214844
-18.769384384155273,16.825035095214844
-18.754377365112305,16.825035095214844
-18.739370346069336,16.825035095214844
-18.724361419677734,16.825035095214844
-18.709354400634766,16.825035095214844
-18.694347381591797,16.825035095214844
-18.679340362548828,16.825035095214844
-18.664331436157227,16.825035095214844
-18.649324417114258,16.825035095214844
-18.63431739807129,16.825035095214844
-18.61931037902832,16.825035095214844
-18.60430145263672,16.825035095214844
-18.58929443359375,16.825035095214844
-18.57428741455078,16.825035095214844
-18.559280395507812,16.825035095214844
-18.54427146911621,16.825035095214844
-18.529264450073242,16.825035095214844
-18.514257431030273,16.825035095214844
-18.499250411987305,16.825035095214844
-18.484241485595703,16.825035095214844
-18.469234466552734,16.825035095214844
-18.454227447509766,16.825035095214844
-18.439220428466797,16.825035095214844
-18.424211502075195,16.825035095214844
-18.409204483032227,16.825035095214844
-18.394197463989258,16.825035095214844
-18.37919044494629,16.825035095214844
-18.364181518554688,16.825035095214844
-18.34917449951172,16.825035095214844
-18.33416748046875,16.825035095214844
-18.31916046142578,16.825035095214844
-18.30415153503418,16.825035095214844
-18.28914451599121,16.825035095214844
-18.274137496948242,16.825035095214844
-18.259130477905273,16.825035095214844
-18.244121551513672,16.825035095214844
-18.229114532470703,16.825035095214844
-18.214107513427734,16.825035095214844
-18.199100494384766,16.825035095214844
-18.184091567993164,16.825035095214844
-18.169084548950195,16.825035095214844
-18.154077529907227,16.825035095214844
-18.139068603515625,16.825035095214844
-18.124061584472656,16.825035095214844
-18.109054565429688,16.825035095214844
-18.09404754638672,16.825035095214844
-18.079038619995117,16.825035095214844
-18.06403160095215,16.825035095214844
-18.04902458190918,16.825035095214844
-18.03401756286621,16.825035095214844
-18.01900863647461,16.825035095214844
-18.00400161743164,16.825035095214844
-17.988994598388672,16.825035095214844
-17.973987579345703,16.825035095214844
-17.9589786529541,16.825035095214844
-17.943971633911133,16.825035095214844
-17.928964614868164,16.825035095214844
-17.913957595825195,16.825035095214844
-17.898948669433594,16.825035095214844
-17.883941650390625,16.825035095214844
-17.868934631347656,16.825035095214844
-17.853927612304688,16.825035095214844
-17.838918685913086,16.825035095214844
-17.823911666870117,16.825035095214844
-17.80890464782715,16.825035095214844
-17.79389762878418,16.825035095214844
-17.778888702392578,16.825035095214844
-17.76388168334961,16.825035095214844
-17.74887466430664,16.825035095214844
-17.733867645263672,16.825035095214844
-17.71885871887207,16.825035095214844
-17.7038516998291,16.825035095214844
-17.688844680786133,16.825035095214844
-17.673837661743164,16.825035095214844
-17.658828735351562,16.825035095214844
-17.643821716308594,16.825035095214844
-17.628814697265625,16.825035095214844
-17.613807678222656,16.825035095214844
-17.598798751831055,16.825035095214844
-17.583791732788086,16.825035095214844
-17.568784713745117,16.825035095214844
-17.55377769470215,16.825035095214844
-17.538768768310547,16.825035095214844
-17.523761749267578,16.825035095214844
-17.50875473022461,16.825035095214844
-17.49374771118164,16.825035095214844
-17.47873878479004,16.825035095214844
-17.46373176574707,16.825035095214844
-17.4487247467041,16.825035095214844
-17.433717727661133,16.825035095214844
-17.41870880126953,16.825035095214844
-17.403701782226562,16.825035095214844
-17.388694763183594,16.825035095214844
-17.373687744140625,16.825035095214844
-17.358678817749023,16.825035095214844
-17.343671798706055,16.825035095214844
-17.328664779663086,16.825035095214844
-17.313657760620117,16.825035095214844
-17.298648834228516,16.825035095214844
-17.283641815185547,16.825035095214844
-17.268634796142578,16.825035095214844
-17.253625869750977,16.825035095214844
-17.238618850708008,16.825035095214844
-17.22361183166504,16.825035095214844
-17.20860481262207,16.825035095214844
-17.19359588623047,16.825035095214844
-17.1785888671875,16.825035095214844
-17.16358184814453,16.825035095214844
-17.148574829101562,16.825035095214844
-17.13356590270996,16.825035095214844
-17.118558883666992,16.825035095214844
-17.103551864624023,16.825035095214844
-17.088544845581055,16.825035095214844
-17.073535919189453,16.825035095214844
-17.058528900146484,16.825035095214844
-17.043521881103516,16.825035095214844
-17.028514862060547,16.825035095214844
-17.013505935668945,16.825035095214844
-16.998498916625977,16.825035095214844
-16.983491897583008,16.825035095214844
-16.96848487854004,16.825035095214844
-16.953475952148438,16.825035095214844
-16.93846893310547,16.825035095214844
-16.9234619140625,16.825035095214844
-16.90845489501953,16.825035095214844
-16.89344596862793,16.825035095214844
-16.87843894958496,16.825035095214844
-16.863431930541992,16.825035095214844
-16.848424911499023,16.825035095214844
-16.833415985107422,16.825035095214844
-16.818408966064453,16.825035095214844
-16.803401947021484,16.825035095214844
-16.788394927978516,16.825035095214844
-16.773386001586914,16.825035095214844
-16.758378982543945,16.825035095214844
-16.743371963500977,16.825035095214844
-16.728364944458008,16.825035095214844
-16.713356018066406,16.825035095214844
-16.698348999023438,16.825035095214844
-16.68334197998047,16.825035095214844
-16.6683349609375,16.825035095214844
-16.6533260345459,16.825035095214844
-16.63831901550293,16.825035095214844
-16.62331199645996,16.825035095214844
-16.608304977416992,16.825035095214844
-16.59329605102539,16.825035095214844
-16.578289031982422,16.825035095214844
-16.563282012939453,16.825035095214844
-16.548274993896484,16.825035095214844
-16.533266067504883,16.825035095214844
-16.518259048461914,16.825035095214844
-16.503252029418945,16.825035095214844
-16.488245010375977,16.825035095214844
-16.473236083984375,16.825035095214844
-16.458229064941406,16.825035095214844
-16.443222045898438,16.825035095214844
-16.42821502685547,16.825035095214844
